primary_tag,month_id,n_questions,time_index,high_tag,exposure_index,predicted_exposure_mean,residual_queue_complexity_index_mean,first_answer_1d_rate,first_answer_1d_denom,accepted_30d_rate,accepted_30d_denom,response_cert_gap,post_chatgpt,high_post,chatgpt_z
powershell,2021-05,35,17,1,4.180334518418758,4.160115889315672,0.5142857142857142,0.2,35.0,0.14285714285714285,35.0,0.05714285714285716,0,0,-1.0265186621478888
powershell,2021-06,24,18,1,4.180334518418758,4.245076518106969,0.5208333333333334,0.2916666666666667,24.0,0.375,24.0,-0.08333333333333331,0,0,-1.0265186621478888
powershell,2021-07,31,19,1,4.180334518418758,4.168783573486911,0.5161290322580645,0.16129032258064516,31.0,0.22580645161290322,31.0,-0.06451612903225806,0,0,-1.0265186621478888
powershell,2021-08,29,20,1,4.180334518418758,4.18200163222508,0.5172413793103449,0.1724137931034483,29.0,0.3793103448275862,29.0,-0.2068965517241379,0,0,-1.0265186621478888
powershell,2021-09,28,21,1,4.180334518418758,4.147724736044668,0.5178571428571428,0.17857142857142858,28.0,0.14285714285714285,28.0,0.035714285714285726,0,0,-1.0265186621478888
powershell,2021-10,39,22,1,4.180334518418758,4.183429192227002,0.5128205128205127,0.15384615384615385,39.0,0.20512820512820512,39.0,-0.051282051282051266,0,0,-1.0265186621478888
powershell,2021-11,39,23,1,4.180334518418758,4.242653914743423,0.5128205128205127,0.20512820512820512,39.0,0.20512820512820512,39.0,0.0,0,0,-1.0265186621478888
powershell,2021-12,28,24,1,4.180334518418758,4.220947543695774,0.5178571428571429,0.14285714285714285,28.0,0.21428571428571427,28.0,-0.07142857142857142,0,0,-1.0265186621478888
powershell,2022-01,28,25,1,4.180334518418758,4.065925330167759,0.5178571428571429,0.2857142857142857,28.0,0.21428571428571427,28.0,0.07142857142857142,0,0,-1.0265186621478888
powershell,2022-02,27,26,1,4.180334518418758,4.175846925413277,0.5185185185185185,0.07407407407407407,27.0,0.25925925925925924,27.0,-0.18518518518518517,0,0,-1.0265186621478888
powershell,2022-03,28,27,1,4.180334518418758,4.15562390102675,0.5178571428571428,0.10714285714285714,28.0,0.10714285714285714,28.0,0.0,0,0,-1.0265186621478888
powershell,2022-04,28,28,1,4.180334518418758,4.0781087150984,0.5178571428571428,0.21428571428571427,28.0,0.21428571428571427,28.0,0.0,0,0,-1.0265186621478888
powershell,2022-05,36,29,1,4.180334518418758,4.152967406959767,0.5138888888888888,0.19444444444444445,36.0,0.1111111111111111,36.0,0.08333333333333334,0,0,-1.0265186621478888
powershell,2022-06,36,30,1,4.180334518418758,4.0805488195776105,0.5138888888888888,0.1388888888888889,36.0,0.16666666666666666,36.0,-0.027777777777777762,0,0,-1.0265186621478888
powershell,2022-07,27,31,1,4.180334518418758,4.254363838944719,0.5185185185185185,0.25925925925925924,27.0,0.18518518518518517,27.0,0.07407407407407407,0,0,-1.0265186621478888
powershell,2022-08,37,32,1,4.180334518418758,4.231301964866985,0.5135135135135134,0.2702702702702703,37.0,0.16216216216216217,37.0,0.10810810810810811,0,0,-1.0265186621478888
powershell,2022-09,45,33,1,4.180334518418758,4.170893899616032,0.5111111111111112,0.2222222222222222,45.0,0.17777777777777778,45.0,0.044444444444444425,0,0,-1.0265186621478888
powershell,2022-10,40,34,1,4.180334518418758,4.221279696860892,0.5125,0.2,40.0,0.35,40.0,-0.14999999999999997,0,0,-1.0265186621478888
powershell,2022-11,44,35,1,4.180334518418758,4.104118766190823,0.5113636363636362,0.13636363636363635,44.0,0.2727272727272727,44.0,-0.13636363636363635,0,0,-1.0265186621478888
powershell,2022-12,33,36,1,4.180334518418758,4.158475127067775,0.5151515151515151,0.24242424242424243,33.0,0.21212121212121213,33.0,0.030303030303030304,1,1,0.9169805168197676
powershell,2023-01,39,37,1,4.180334518418758,4.093692453710509,0.5128205128205127,0.20512820512820512,39.0,0.3333333333333333,39.0,-0.1282051282051282,1,1,1.0695356832578977
powershell,2023-02,31,38,1,4.180334518418758,4.17640433506781,0.5161290322580645,0.3870967741935484,31.0,0.1935483870967742,31.0,0.1935483870967742,1,1,1.0907751740780631
powershell,2023-03,32,39,1,4.180334518418758,4.126501652370541,0.515625,0.15625,32.0,0.28125,32.0,-0.125,1,1,1.1046366938343386
powershell,2023-04,33,40,1,4.180334518418758,4.183615756095217,0.5151515151515151,0.12121212121212122,33.0,0.18181818181818182,33.0,-0.06060606060606061,1,1,1.1241669951686228
powershell,2023-05,27,41,1,4.180334518418758,4.14749994649117,0.5185185185185185,0.07407407407407407,27.0,0.18518518518518517,27.0,-0.1111111111111111,1,1,1.1129732943112054
powershell,2023-06,21,42,1,4.180334518418758,4.153864955502637,0.5238095238095238,0.14285714285714285,21.0,0.3333333333333333,21.0,-0.19047619047619047,1,1,1.0867814541979803
powershell,2023-07,22,43,1,4.180334518418758,4.206802689025096,0.5227272727272728,0.09090909090909091,22.0,0.22727272727272727,22.0,-0.13636363636363635,1,1,0.9898725818734395
powershell,2023-08,27,44,1,4.180334518418758,4.095750765763493,0.5185185185185186,0.18518518518518517,27.0,0.18518518518518517,27.0,0.0,1,1,0.9253188388760717
powershell,2023-09,24,45,1,4.180334518418758,4.145467152037772,0.5208333333333334,0.125,24.0,0.16666666666666666,24.0,-0.04166666666666666,1,1,0.9335644841020355
powershell,2023-10,16,46,1,4.180334518418758,4.082798724031571,0.53125,0.0,16.0,0.125,16.0,-0.125,1,1,0.9365620085004364
powershell,2023-11,25,47,1,4.180334518418758,4.104001715578617,0.52,0.16,25.0,0.28,25.0,-0.12000000000000002,1,1,0.9443248097036234
powershell,2023-12,19,48,1,4.180334518418758,4.199355493363103,0.5263157894736842,0.15789473684210525,19.0,0.21052631578947367,19.0,-0.05263157894736842,1,1,0.931478609386297
powershell,2024-01,22,49,1,4.180334518418758,4.068407346924218,0.5227272727272727,0.09090909090909091,22.0,0.2727272727272727,22.0,-0.1818181818181818,1,1,0.9552453601877259
powershell,2024-02,24,50,1,4.180334518418758,4.011953269407779,0.5208333333333334,0.20833333333333334,24.0,0.20833333333333334,24.0,0.0,1,1,0.9512597482887946
powershell,2024-03,22,51,1,4.180334518418758,4.170706389705261,0.5227272727272728,0.2727272727272727,22.0,0.3181818181818182,22.0,-0.04545454545454547,1,1,0.9241037505892032
powershell,2024-04,26,52,1,4.180334518418758,4.129482065450184,0.5192307692307693,0.15384615384615385,26.0,0.15384615384615385,26.0,0.0,1,1,0.893771288491975
powershell,2024-05,35,53,1,4.180334518418758,4.166976065665331,0.5142857142857142,0.22857142857142856,35.0,0.14285714285714285,35.0,0.08571428571428572,1,1,0.9001548162587621
powershell,2024-06,17,54,1,4.180334518418758,4.180401500624594,0.5294117647058824,0.29411764705882354,17.0,0.23529411764705882,17.0,0.05882352941176472,1,1,0.9105996096502342
powershell,2024-07,19,55,1,4.180334518418758,4.042321600526933,0.5263157894736842,0.2631578947368421,19.0,0.15789473684210525,19.0,0.10526315789473684,1,1,0.8185696544784788
powershell,2024-08,16,56,1,4.180334518418758,4.0668194230809736,0.53125,0.1875,16.0,0.125,16.0,0.0625,1,1,0.7943736899120964
powershell,2024-09,9,57,1,4.180334518418758,4.06953816089965,0.5555555555555556,0.1111111111111111,9.0,0.0,9.0,0.1111111111111111,1,1,0.8537876941417065
powershell,2024-10,14,58,1,4.180334518418758,4.173755568415447,0.5357142857142857,0.42857142857142855,14.0,0.07142857142857142,14.0,0.3571428571428571,1,1,0.9025263082320198
powershell,2024-11,15,59,1,4.180334518418758,4.171166644868646,0.5333333333333333,0.4,15.0,0.13333333333333333,15.0,0.2666666666666667,1,1,0.9175319513804596
powershell,2024-12,17,60,1,4.180334518418758,4.081184244611401,0.5294117647058824,0.17647058823529413,17.0,0.17647058823529413,17.0,0.0,1,1,0.9087605063697853
powershell,2025-01,11,61,1,4.180334518418758,4.316465793275409,0.5454545454545454,0.36363636363636365,11.0,0.09090909090909091,11.0,0.2727272727272727,1,1,0.9618948738827183
powershell,2025-02,20,62,1,4.180334518418758,4.1246179119978565,0.525,0.2,20.0,0.2,20.0,0.0,1,1,0.9649936190048208
powershell,2025-03,9,63,1,4.180334518418758,4.0428667763657895,0.5555555555555556,0.4444444444444444,9.0,0.2222222222222222,9.0,0.2222222222222222,1,1,0.9784754355606526
powershell,2025-04,19,64,1,4.180334518418758,4.058375795914275,0.5263157894736843,0.3157894736842105,19.0,0.15789473684210525,19.0,0.15789473684210525,1,1,1.0402353442258345
powershell,2025-05,12,65,1,4.180334518418758,4.124235828608216,0.5416666666666666,0.08333333333333333,12.0,0.08333333333333333,12.0,0.0,1,1,0.9513853406830685
powershell,2025-06,3,66,1,4.180334518418758,3.9294312163403515,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,1,1,1.058190044052818
powershell,2025-07,9,67,1,4.180334518418758,4.026231847281892,0.5555555555555556,0.3333333333333333,9.0,0.4444444444444444,9.0,-0.1111111111111111,1,1,0.9884341600286033
powershell,2025-08,12,68,1,4.180334518418758,4.19160577114006,0.5416666666666666,0.3333333333333333,12.0,0.16666666666666666,12.0,0.16666666666666666,1,1,1.0250208709494477
powershell,2025-09,8,69,1,4.180334518418758,4.174993434472003,0.5625,0.125,8.0,0.125,8.0,0.0,1,1,1.0338027031579542
powershell,2025-10,7,70,1,4.180334518418758,4.119337092749219,0.5714285714285713,0.42857142857142855,7.0,0.0,7.0,0.42857142857142855,1,1,1.0313242330467107
powershell,2025-11,5,71,1,4.180334518418758,4.183978602732278,0.6,0.2,5.0,0.0,5.0,0.2,1,1,1.0094705048817594
powershell,2025-12,5,72,1,4.180334518418758,4.1485321279966465,0.6000000000000001,0.2,5.0,,0.0,,1,1,0.9872705236107
proxy,2020-01,10,1,0,4.025142655718469,4.0315627640449865,0.55,0.2,10.0,0.0,10.0,0.2,0,0,-1.0265186621478888
proxy,2020-02,12,2,0,4.025142655718469,3.9961082485656223,0.5416666666666667,0.3333333333333333,12.0,0.0,12.0,0.3333333333333333,0,0,-1.0265186621478888
proxy,2020-03,8,3,0,4.025142655718469,4.007880204961884,0.5625,0.125,8.0,0.0,8.0,0.125,0,0,-1.0265186621478888
proxy,2020-04,8,4,0,4.025142655718469,3.96889658812897,0.5625,0.25,8.0,0.0,8.0,0.25,0,0,-1.0265186621478888
proxy,2020-05,10,5,0,4.025142655718469,4.125777100093882,0.55,0.2,10.0,0.1,10.0,0.1,0,0,-1.0265186621478888
proxy,2020-06,3,6,0,4.025142655718469,4.1804921509884805,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,0,0,-1.0265186621478888
proxy,2020-07,10,7,0,4.025142655718469,3.944896753490126,0.55,0.2,10.0,0.1,10.0,0.1,0,0,-1.0265186621478888
proxy,2020-08,8,8,0,4.025142655718469,3.9781049994964155,0.5625,0.125,8.0,0.0,8.0,0.125,0,0,-1.0265186621478888
proxy,2020-09,11,9,0,4.025142655718469,4.034600642535937,0.5454545454545454,0.09090909090909091,11.0,0.2727272727272727,11.0,-0.1818181818181818,0,0,-1.0265186621478888
proxy,2020-10,7,10,0,4.025142655718469,3.9621479325723463,0.5714285714285713,0.14285714285714285,7.0,0.0,7.0,0.14285714285714285,0,0,-1.0265186621478888
proxy,2020-11,7,11,0,4.025142655718469,4.032223947482983,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,0,0,-1.0265186621478888
proxy,2020-12,9,12,0,4.025142655718469,4.077133310605931,0.5555555555555556,0.3333333333333333,9.0,0.2222222222222222,9.0,0.1111111111111111,0,0,-1.0265186621478888
proxy,2021-01,7,13,0,4.025142655718469,3.8312570163719046,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,0,0,-1.0265186621478888
proxy,2021-02,6,14,0,4.025142655718469,4.145605356357906,0.5833333333333334,0.5,6.0,0.0,6.0,0.5,0,0,-1.0265186621478888
proxy,2021-03,5,15,0,4.025142655718469,4.137005479193886,0.6,0.0,5.0,0.4,5.0,-0.4,0,0,-1.0265186621478888
proxy,2021-04,12,16,0,4.025142655718469,4.078839260574912,0.5416666666666666,0.16666666666666666,12.0,0.16666666666666666,12.0,0.0,0,0,-1.0265186621478888
proxy,2021-05,3,17,0,4.025142655718469,4.106977817032495,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,0,0,-1.0265186621478888
proxy,2021-06,8,18,0,4.025142655718469,4.087747337964037,0.5625,0.125,8.0,0.25,8.0,-0.125,0,0,-1.0265186621478888
proxy,2021-07,8,19,0,4.025142655718469,4.1678628331567715,0.5625,0.125,8.0,0.125,8.0,0.0,0,0,-1.0265186621478888
proxy,2021-08,10,20,0,4.025142655718469,3.8999802415204554,0.55,0.3,10.0,0.3,10.0,0.0,0,0,-1.0265186621478888
proxy,2021-09,5,21,0,4.025142655718469,4.285574174245268,0.6,0.0,5.0,0.0,5.0,0.0,0,0,-1.0265186621478888
proxy,2021-10,7,22,0,4.025142655718469,3.9663947091909333,0.5714285714285713,0.2857142857142857,7.0,0.0,7.0,0.2857142857142857,0,0,-1.0265186621478888
proxy,2021-11,9,23,0,4.025142655718469,4.0040830567715835,0.5555555555555556,0.2222222222222222,9.0,0.2222222222222222,9.0,0.0,0,0,-1.0265186621478888
proxy,2021-12,4,24,0,4.025142655718469,3.984149678309521,0.625,0.0,4.0,0.0,4.0,0.0,0,0,-1.0265186621478888
proxy,2022-01,6,25,0,4.025142655718469,4.186567622765685,0.5833333333333334,0.16666666666666666,6.0,0.0,6.0,0.16666666666666666,0,0,-1.0265186621478888
proxy,2022-02,5,26,0,4.025142655718469,4.222599863749918,0.6,0.0,5.0,0.0,5.0,0.0,0,0,-1.0265186621478888
proxy,2022-03,5,27,0,4.025142655718469,4.006293011831825,0.6,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
proxy,2022-04,5,28,0,4.025142655718469,4.074748729569992,0.6000000000000001,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
proxy,2022-05,13,29,0,4.025142655718469,4.075211912277728,0.5384615384615384,0.15384615384615385,13.0,0.23076923076923078,13.0,-0.07692307692307693,0,0,-1.0265186621478888
proxy,2022-06,8,30,0,4.025142655718469,4.113522516411242,0.5625,0.125,8.0,0.125,8.0,0.0,0,0,-1.0265186621478888
proxy,2022-07,17,31,0,4.025142655718469,3.8956547829106363,0.5294117647058824,0.11764705882352941,17.0,0.17647058823529413,17.0,-0.05882352941176472,0,0,-1.0265186621478888
proxy,2022-08,8,32,0,4.025142655718469,3.9606036227243147,0.5625,0.125,8.0,0.0,8.0,0.125,0,0,-1.0265186621478888
proxy,2022-09,6,33,0,4.025142655718469,3.9265089225329137,0.5833333333333334,0.16666666666666666,6.0,0.16666666666666666,6.0,0.0,0,0,-1.0265186621478888
proxy,2022-10,7,34,0,4.025142655718469,3.811619362028051,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,0,0,-1.0265186621478888
proxy,2022-11,10,35,0,4.025142655718469,4.02428844729836,0.55,0.1,10.0,0.1,10.0,0.0,0,0,-1.0265186621478888
proxy,2022-12,9,36,0,4.025142655718469,3.817351384152472,0.5555555555555556,0.1111111111111111,9.0,0.2222222222222222,9.0,-0.1111111111111111,1,0,0.9169805168197676
proxy,2023-01,9,37,0,4.025142655718469,4.094921133027196,0.5555555555555556,0.0,9.0,0.1111111111111111,9.0,-0.1111111111111111,1,0,1.0695356832578977
proxy,2023-02,8,38,0,4.025142655718469,4.053657151288064,0.5625,0.125,8.0,0.125,8.0,0.0,1,0,1.0907751740780631
proxy,2023-03,10,39,0,4.025142655718469,4.040229400054342,0.55,0.2,10.0,0.2,10.0,0.0,1,0,1.1046366938343386
proxy,2023-04,6,40,0,4.025142655718469,4.019869743446926,0.5833333333333334,0.0,6.0,0.0,6.0,0.0,1,0,1.1241669951686228
proxy,2023-05,5,41,0,4.025142655718469,4.153665934512032,0.6000000000000001,0.2,5.0,0.2,5.0,0.0,1,0,1.1129732943112054
proxy,2023-06,7,42,0,4.025142655718469,4.096535075296725,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,1,0,1.0867814541979803
proxy,2023-07,4,43,0,4.025142655718469,3.8997928047538357,0.625,0.0,4.0,0.0,4.0,0.0,1,0,0.9898725818734395
proxy,2023-08,7,44,0,4.025142655718469,4.224198505261213,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,1,0,0.9253188388760717
proxy,2023-09,2,45,0,4.025142655718469,3.952611050111979,0.75,0.0,2.0,0.5,2.0,-0.5,1,0,0.9335644841020355
proxy,2023-10,5,46,0,4.025142655718469,4.04625699490944,0.6,0.0,5.0,0.4,5.0,-0.4,1,0,0.9365620085004364
proxy,2023-11,7,47,0,4.025142655718469,4.1043347014599645,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,1,0,0.9443248097036234
proxy,2023-12,5,48,0,4.025142655718469,3.885001498817799,0.6,0.2,5.0,0.0,5.0,0.2,1,0,0.931478609386297
proxy,2024-01,3,49,0,4.025142655718469,3.954663755804635,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,1,0,0.9552453601877259
proxy,2024-02,7,50,0,4.025142655718469,3.8915937239219605,0.5714285714285713,0.14285714285714285,7.0,0.0,7.0,0.14285714285714285,1,0,0.9512597482887946
proxy,2024-03,3,51,0,4.025142655718469,4.140949907608129,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.9241037505892032
proxy,2024-04,3,52,0,4.025142655718469,4.347743929240868,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.893771288491975
proxy,2024-05,2,53,0,4.025142655718469,4.0752782454039895,0.75,0.0,2.0,0.0,2.0,0.0,1,0,0.9001548162587621
proxy,2024-06,5,54,0,4.025142655718469,3.9914492576566927,0.6,0.0,5.0,0.2,5.0,-0.2,1,0,0.9105996096502342
proxy,2024-07,2,55,0,4.025142655718469,4.183736812702957,0.75,0.0,2.0,0.0,2.0,0.0,1,0,0.8185696544784788
proxy,2024-08,5,56,0,4.025142655718469,4.121728354437,0.6,0.0,5.0,0.4,5.0,-0.4,1,0,0.7943736899120964
proxy,2024-09,1,57,0,4.025142655718469,4.149503274120911,1.0,0.0,1.0,0.0,1.0,0.0,1,0,0.8537876941417065
proxy,2024-10,3,58,0,4.025142655718469,4.116513954586282,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,1,0,0.9025263082320198
proxy,2024-11,7,59,0,4.025142655718469,4.142927095551458,0.5714285714285713,0.14285714285714285,7.0,0.0,7.0,0.14285714285714285,1,0,0.9175319513804596
proxy,2024-12,3,60,0,4.025142655718469,3.858170440948895,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,0,0.9087605063697853
proxy,2025-01,3,61,0,4.025142655718469,4.234977382269993,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.9618948738827183
proxy,2025-02,4,62,0,4.025142655718469,3.74837514335262,0.625,0.0,4.0,0.0,4.0,0.0,1,0,0.9649936190048208
proxy,2025-03,2,63,0,4.025142655718469,3.6736253326045984,0.75,0.0,2.0,0.0,2.0,0.0,1,0,0.9784754355606526
proxy,2025-05,2,65,0,4.025142655718469,3.8019230094840912,0.75,0.0,2.0,0.5,2.0,-0.5,1,0,0.9513853406830685
proxy,2025-06,4,66,0,4.025142655718469,3.9570716848457965,0.625,0.0,4.0,0.0,4.0,0.0,1,0,1.058190044052818
proxy,2025-07,3,67,0,4.025142655718469,4.071741110279947,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.9884341600286033
proxy,2025-08,4,68,0,4.025142655718469,3.9579002330057302,0.625,0.25,4.0,0.0,4.0,0.25,1,0,1.0250208709494477
proxy,2025-09,2,69,0,4.025142655718469,3.546839984441761,0.75,0.0,2.0,0.0,2.0,0.0,1,0,1.0338027031579542
proxy,2025-10,3,70,0,4.025142655718469,3.9566874403953562,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,1,0,1.0313242330467107
proxy,2025-11,3,71,0,4.025142655718469,3.814851978303723,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,1.0094705048817594
proxy,2025-12,1,72,0,4.025142655718469,2.7164660313701727,1.0,0.0,1.0,,0.0,,1,0,0.9872705236107
regex,2020-01,14,1,1,4.701225240854601,4.629571564625885,0.5357142857142857,0.42857142857142855,14.0,0.2857142857142857,14.0,0.14285714285714285,0,0,-1.0265186621478888
regex,2020-02,14,2,1,4.701225240854601,4.671633254631112,0.5357142857142857,0.5714285714285714,14.0,0.42857142857142855,14.0,0.14285714285714285,0,0,-1.0265186621478888
regex,2020-03,12,3,1,4.701225240854601,4.7534588904859065,0.5416666666666667,0.4166666666666667,12.0,0.25,12.0,0.16666666666666669,0,0,-1.0265186621478888
regex,2020-04,18,4,1,4.701225240854601,4.738860259930651,0.5277777777777779,0.2777777777777778,18.0,0.16666666666666666,18.0,0.11111111111111113,0,0,-1.0265186621478888
regex,2020-05,14,5,1,4.701225240854601,4.592298393094009,0.5357142857142857,0.14285714285714285,14.0,0.21428571428571427,14.0,-0.07142857142857142,0,0,-1.0265186621478888
regex,2020-06,14,6,1,4.701225240854601,4.755561782992115,0.5357142857142857,0.42857142857142855,14.0,0.14285714285714285,14.0,0.2857142857142857,0,0,-1.0265186621478888
regex,2020-07,10,7,1,4.701225240854601,4.671675567353511,0.55,0.3,10.0,0.2,10.0,0.09999999999999998,0,0,-1.0265186621478888
regex,2020-08,12,8,1,4.701225240854601,4.723280018712514,0.5416666666666666,0.4166666666666667,12.0,0.16666666666666666,12.0,0.25,0,0,-1.0265186621478888
regex,2020-09,7,9,1,4.701225240854601,4.755131000054677,0.5714285714285713,0.7142857142857143,7.0,0.2857142857142857,7.0,0.4285714285714286,0,0,-1.0265186621478888
regex,2020-10,10,10,1,4.701225240854601,4.57749939471991,0.5499999999999999,0.1,10.0,0.2,10.0,-0.1,0,0,-1.0265186621478888
regex,2020-11,7,11,1,4.701225240854601,4.814374667446094,0.5714285714285713,0.2857142857142857,7.0,0.0,7.0,0.2857142857142857,0,0,-1.0265186621478888
regex,2020-12,15,12,1,4.701225240854601,4.630750317564926,0.5333333333333333,0.6666666666666666,15.0,0.2,15.0,0.4666666666666666,0,0,-1.0265186621478888
